MSHA ID,Year,Mine_Name,Mine_State,Mine_County,Mine_Status,Mine_Type,Company_Type,Operation_Type,Operating_Company,Operating_Company_Address,Union_Code,Coal_Supply_Region,Production_(short_tons),Average_Employees,Labor_Hours,log_production
4608808,2013,Ruby Energy,West Virginia (Southern),Mingo,Active,Underground,Operating Subsidiary,Mine only,"Spartan Mining Co., Inc.","P.O. Box 1120, Holden, WV 25625", ,Appalachia Central,924752,173,404049,13.73728087243905
4608812,2013,Upper Cedar Grove No 4,West Virginia (Southern),Mingo,"Active, men working, not producing",Underground,Independent Producer Operator,Mine only,"Glen Alum Operations, Llc","P.O. Box 110, Wharncliffe, WV 25651", ,Appalachia Central,365,4,6404,5.8998973535824915
4608930,2013,Grapevine South Surface Mine,West Virginia (Southern),Mingo,Active,Surface,Contractor,Mine only,Cam Mining Llc,"P.O. Box 1169, Pikeville, KY 41502", ,Appalachia Central,321883,42,98439,12.681943404460204
4609018,2013,No. 8,West Virginia (Southern),Mingo,Active,Underground,Operating Subsidiary,Mine only,"Rockhouse Creek Development, L","P.O. Box 1389, Gilbert, WV 25621", ,Appalachia Central,353877,118,230527,12.776704674111405
4609035,2013,Mt-34/Peg Fork,West Virginia (Southern),Mingo,"Active, men working, not producing",Surface,Independent Producer Operator,Mine only,Consol Of Kentucky Inc.,"P.O. Box 76, Naugatuck, WV 25685", ,Appalachia Central,316437,18,38575,12.66487944862016
4609075,2013,Mt-101,West Virginia (Southern),Mingo,Active,Surface,Independent Producer Operator,Mine only,Consol Of Kentucky Inc.,"P.O. Box 76, Naugatuck, WV 25685", ,Appalachia Central,1108008,68,185025,13.918074366479907
4609185,2013,Mt-13/500,West Virginia (Southern),Mingo,Permanently abandoned,Surface,Independent Producer Operator,Mine only,Consol Of Kentucky Inc,"P.O. Box 76, Naugatuck, WV 25685", ,Appalachia Central,25573,4,8145,10.149292386393418
4609215,2013,Upper Cedar Grove Mine No 5,West Virginia (Southern),Mingo,"Active, men working, not producing",Underground,Operating Subsidiary,Mine only,"Glen Alum Operations, Llc","P.O. Box 110, Wharncliffe, WV 25651", ,Appalachia Central,77989,30,73628,11.264323070085652
4609272,2013,Lower Alma No 6,West Virginia (Southern),Mingo,"Active, men working, not producing",Underground,Operating Subsidiary,Mine only,"Glen Alum Operations, Llc","P.O. Box 110, Wharncliffe, WV 25651", ,Appalachia Central,68485,26,59169,11.134370022168921
4609277,2013,Alma No 1 Deep Mine,West Virginia (Southern),Mingo,"Active, men working, not producing",Underground,Independent Producer Operator,Mine only,Consol Of Kentucky Inc.,"P.O. Box 76, Naugatuck, WV 25685", ,Appalachia Central,493534,59,150311,13.109347031125841
4609279,2013,No. 3-A Mine,West Virginia (Southern),Mingo,"Active, men working, not producing",Underground,Independent Producer Operator,Mine only,Rockhouse Creek Development Ll,"P.O. Box 1389, Gilbert, WV 25621", ,Appalachia Central,4872,27,19366,8.491259809389733
4609345,2013,Remining #3,West Virginia (Southern),Mingo,Active,Surface,Independent Producer Operator,Mine only,Cam Mining Llc,"P.O. Box 1169, Pikeville, KY 41502", ,Appalachia Central,143443,8,25164,11.87369302272846
4609362,2013,Mine No. 5,West Virginia (Southern),Mingo,"Active, men working, not producing",Underground,Independent Producer Operator,Mine only,C K Coal Corporation,"P.O. Box 1805, Gilbert, WV 25621", ,Appalachia Central,132564,24,38360,11.794820826660276
4609424,2013,Mt-34 Underground Mine,West Virginia (Southern),Mingo,Permanently abandoned,Underground,Independent Producer Operator,Mine only,Consol Of Kentucky Inc.,"P.O. Box 76, Naugatuck, WV 25685", ,Appalachia Central,19953,17,2836,9.90113478695253
4609468,2013,No. 3b Mine,West Virginia (Southern),Mingo,"Active, men working, not producing",Underground,Independent Producer Operator,Mine only,Rockhouse Creek Development  L,"P.O. Box 1389, Gilbert, WV 25621", ,Appalachia Central,30534,66,30035,10.326596095816887
4601456,2013,Federal No 2,West Virginia (Northern),Monongalia,Active,Underground,Operating Subsidiary,Mine and Preparation Plant,Eastern Associated Coal Llc,"1044 Miracle Run Rd, Fairview, WV 26570",UNIT,Appalachia Northern,3363090,516,1147376,15.02837075218412
4601968,2013,Blacksville No 2,West Virginia (Northern),Monongalia,Active,Underground,Operating Subsidiary,Mine and Preparation Plant,Consolidation Coal Company,"P.O. Box 132, Blacksville, WV 26521",United Mine Workers of America,Appalachia Northern,3139164,470,932334,14.959467080397516
4604387,2013,Prime No. 1 Mine,West Virginia (Northern),Monongalia,Active,Underground,Operating Subsidiary,Mine only,Dana Mining Company Llc,"308 Dents Run Road, Morgantown, WV 26501", ,Appalachia Northern,1223827,186,437444,14.017493392195707
4605589,2013,Crawdad No 1 Mine,West Virginia (Northern),Monongalia,Active,Underground,Operating Subsidiary,Mine only,Red Bone Mining Company,"27 Pinnacle Lane, Morgantown, WV 26508", ,Appalachia Northern,349247,47,99804,12.763534687246954
4607355,2013,Bucy Job,West Virginia (Northern),Monongalia,Active,Surface,Independent Producer Operator,Mine only,Shafer Brothers Construction I,"668 Lower Hildebrand Rd, Morgantown, WV 26501", ,Appalachia Northern,95428,10,13184,11.46612731542159
4609408,2013,Laurita Surface Mine,West Virginia (Northern),Monongalia,Active,Surface,Independent Producer Operator,Mine only,Scjl Co-Leasing Corp. Inc.,"8 Hunter Zane Rd, Fairmont, WV 26554", ,Appalachia Northern,25022,3,3540,10.127510716877346
4606870,2013,No 1 Surface,West Virginia (Southern),Nicholas,"Active, men working, not producing",Surface,Operating Subsidiary,Mine only,Alex Energy Inc,"P.O. Box 857, Summersville, WV 26651", ,Appalachia Central,176866,62,133295,12.08314766269281
4607334,2013,Meadow Creek Minerals Mine,West Virginia (Southern),Nicholas,Permanently abandoned,Surface,Independent Producer Operator,Mine only,"Meadow Creek Minerals, Llc","P.O. Box 2268, Beckley, WV 25802", ,Appalachia Central,3460,3,3370,8.14902386805177
4608365,2013,Grassy Creek No 1,West Virginia (Southern),Nicholas,"Active, men working, not producing",Underground,Operating Subsidiary,Mine only,White Buck Coal Company,"P.O. Box 180, Leivasy, WV 26676", ,Appalachia Central,255263,98,232190,12.450049665190333
4608675,2013,Crooked Run Surface Mine,West Virginia (Southern),Nicholas,"Active, men working, not producing",Surface,Independent Producer Operator,Mine only,"Atlantic Leaseco, Llc","702 Professional Park Dr  Suit, Summersville, WV 26651", ,Appalachia Central,19299,2,5222,9.86780856007911
4608787,2013,Jerry Fork Eagle,West Virginia (Southern),Nicholas,Active,Underground,Operating Subsidiary,Mine only,Alex Energy Inc,"P.O. Box 857, Summersville, WV 26651", ,Appalachia Central,430719,113,258869,12.973211184301842
4609266,2013,Hominy Creek Mine,West Virginia (Southern),Nicholas,"Active, men working, not producing",Underground,Operating Subsidiary,Mine only,White Buck Coal Company,"P.O. Box 150, Leivasy, WV 26676", ,Appalachia Central,230332,59,131501,12.34727702535293
4609420,2013,Ike Fork 5 Block Deep Mine,West Virginia (Southern),Nicholas,Temporarily closed,Underground,Independent Producer Operator,Mine only,"Little Eagle Coal Company, L.L","P.O. Box 134, Bickmore, WV 25019", ,Appalachia Central,4358,3,2104,8.379768515504566
4609440,2013,Rock Camp Surface No. 1,West Virginia (Southern),Nicholas,Active,Surface,Independent Producer Operator,Mine only,Spring Creek Energy,"800 Main Street, Summersville, WV 26651", ,Appalachia Central,27716,11,13154,10.229765142747272
4608864,2013,Tunnel Ridge Mine,West Virginia (Northern),Ohio,Active,Underground,Operating Subsidiary,Mine and Preparation Plant,"Tunnel Ridge, Llc","2596 Battle Run Road, Triadelphia, WV 26059", ,Appalachia Northern,3694046,423,874542,15.122232892289668
4605252,2013,Beckley Pocahontas Mine,West Virginia (Southern),Raleigh,Active,Underground,Independent Producer Operator,Mine only,Icg Beckley Llc,"P.O. Box 49, Eccles, WV 25836", ,Appalachia Central,1122921,290,625505,13.931443883962034
4607191,2013,Josephine No 2 Mine,West Virginia (Southern),Raleigh,"Active, men working, not producing",Underground,Operating Subsidiary,Mine only,Pocahontas Coal Company Llc,"109 Appalachian Drive, Beckley, WV 25801", ,Appalachia Central,169346,62,149195,12.0396992382445
4608266,2013,Josephine No 3 Mine,West Virginia (Southern),Raleigh,"Active, men working, not producing",Underground,Operating Subsidiary,Mine only,Pocahontas Coal Company Llc,"109 Appalachian Drive, Beckley, WV 25801", ,Appalachia Central,190498,61,176871,12.157396974806117
4608315,2013,Brushy Eagle,West Virginia (Southern),Raleigh,Active,Underground,Operating Subsidiary,Mine only,Marfork Coal Company Inc,"P.O. Box 457, Whitesville, WV 25209", ,Appalachia Central,479285,148,337244,13.08005068901853
4608551,2013,Marsh Fork Mine,West Virginia (Southern),Raleigh,Active,Underground,Operating Subsidiary,Mine only,Marfork Coal Company Inc,"P.O. Box 457, Whitesville, WV 25209", ,Appalachia Central,215733,75,166033,12.281796810939687
4608716,2013,Tams No.1 Surface Mine,West Virginia (Southern),Raleigh,Active,Surface,Independent Producer Operator,Mine only,"Tams Management, Inc","5957 Windswept Blvd, Wise, VA 24293", ,Appalachia Central,290422,60,133141,12.579090316639075
4608758,2013,Eagle #1,West Virginia (Southern),Raleigh,"Active, men working, not producing",Underground,Operating Subsidiary,Mine only,Rhino Eastern Llc,"P.O. Box 260, Bolt, WV 25817", ,Appalachia Central,80424,28,82998,11.295067918085255
4608829,2013,Beckley Crystal,West Virginia (Southern),Raleigh,Active,Underground,Contractor,Mine only,Baylor Mining Inc,"P.O. Box 577, Mabscott, WV 25871", ,Appalachia Central,194242,47,111430,12.176860083340625
4608878,2013,Affinity Mine,West Virginia (Southern),Raleigh,Active,Underground,Operating Subsidiary,Mine only,Pocahontas Coal Company Llc,"P.O. Box 267, Midway, WV 25878", ,Appalachia Central,599503,202,440147,13.303856257607327
4608977,2013,Edwight Surface Mine,West Virginia (Southern),Raleigh,Active,Surface,Operating Subsidiary,Mine only,Alex Energy Inc,"8641 Coal River Road, Naoma, WV 25140", ,Appalachia Central,1018102,137,346837,13.83345066753693
4609026,2013,Ewing Fork No. 1 Surface Mine,West Virginia (Southern),Raleigh,Active,Surface,Operating Subsidiary,Mine only,Pioneer Fuel Corporation,"4101 Slate Drive, Scarbro, WV 25917", ,Appalachia Central,857168,87,224365,13.661389211040134
4609048,2013,Slip Ridge Cedar Grove Mine,West Virginia (Southern),Raleigh,Active,Underground,Operating Subsidiary,Mine only,"Marfork Coal Company, Inc.","P.O. Box 457, Whitesville, WV 25209", ,Appalachia Central,549510,119,282931,13.216782251022373
4609091,2013,Horse Creek Eagle,West Virginia (Southern),Raleigh,Active,Underground,Operating Subsidiary,Mine only,Marfork Coal Company,"P.O. Box 457, Whitesville, WV 25209", ,Appalachia Central,424861,106,233970,12.959517335587623
4609092,2013,Allen Powellton Mine,West Virginia (Southern),Raleigh,Active,Underground,Operating Subsidiary,Mine only,Marfork Coal Company,"P.O. Box 457, Whitesville, WV 25209", ,Appalachia Central,337922,54,123691,12.73057037860307
4609096,2013,Pocahontas Highwall Mines,West Virginia (Southern),Raleigh,"Active, men working, not producing",Surface,Operating Subsidiary,Mine only,"Pocahontas Coal Company, Llc","109 Appalachian Drive, Beckley, WV 25801", ,Appalachia Central,335298,39,145436,12.722774967628895
4609176,2013,Beetree Surface Mine,West Virginia (Southern),Raleigh,"Active, men working, not producing",Surface,Independent Producer Operator,Mine only,Marfork Coal Company,"P.O. Box 457, Whitesville, WV 25209", ,Appalachia Central,10550,5,10856,9.263881138904212
4609409,2013,Shm 12-66,West Virginia (Southern),Raleigh,Active,Surface,Operating Subsidiary,Mine only,Pioneer Fuel Corporation,"4101 Slate Dr., Scarbro, WV 25917", ,Appalachia Central,213306,15,36594,12.270483033459035
4609007,2013,Beacon Knob Highwall Miner,West Virginia (Northern),Taylor,"Active, men working, not producing",Surface,Independent Producer Operator,Mine only,"Keystone Coal Reserves, Llc","2005 Webster Rd, Summersville, WV 26651", ,Appalachia Northern,17189,4,1829,9.752024923328158
4609192,2013,Leer Mine,West Virginia (Northern),Taylor,Active,Underground,Operating Subsidiary,Mine only,Aci Tygart Valley,"2708 Cranberry Square, Morgantown, WV 26508", ,Appalachia Northern,569488,386,790481,13.252492990532362
4609407,2013,Rager Surface Mine,West Virginia (Northern),Taylor,Temporarily closed,Surface,Independent Producer Operator,Mine only,"Rebekah Coal Company, Inc.","P.O. Box 111, Independence, WV 26374", ,Appalachia Northern,494,3,680,6.202535517187923
3609383,2013,3119,West Virginia (Northern),Tucker,Temporarily closed,Surface,Independent Producer Operator,Mine only,Black Hawk Mining Inc,"221 Creek Road, Rural Valley, PA 16249", ,Appalachia Northern,7482,3,1440,8.920255414908091
4609028,2013,Mountain View Mine,West Virginia (Northern),Tucker,Active,Underground,Operating Subsidiary,Mine only,"Mettiki Coal Wv, Llc","293 Table Rock Road, Oakland, MD 21550", ,Appalachia Northern,2328708,235,473631,14.660824165308563
4609380,2013,Beacon Knob Mine,West Virginia (Northern),Tucker,"Active, men working, not producing",Surface,Independent Producer Operator,Mine only,"Keystone Coal Reserves, Llc","116 Springer Lane, Somerset, PA 15501", ,Appalachia Northern,15537,10,7913,9.650979555092
4608194,2013,Pleasant Hill Mine,West Virginia (Northern),Upshur,Active,Underground,Independent Producer Operator,Mine only,Carter Roag Coal Company,"1023 Lanham Cemetary Road, Tallmansville, WV 26237", ,Appalachia Northern,555882,134,273518,13.228311320492873
4609000,2013,Lane Ridge Surface Mine,West Virginia (Northern),Upshur,Active,Surface,Independent Producer Operator,Mine only,Nesco Inc,"Rt. 7, Box 543, Fairmont, WV 26554", ,Appalachia Northern,53374,8,20229,10.885079014992419
4605121,2013,Camp Creek Mine,West Virginia (Southern),Wayne,Active,Underground,Operating Subsidiary,Mine only,Rockspring Development Inc,"P.O. Box 390, East Lynn, WV 25512", ,Appalachia Central,2480128,417,957580,14.723820729712491
4608704,2013,Copley Trace Surface Mine,West Virginia (Southern),Wayne,"Active, men working, not producing",Surface,Independent Producer Operator,Mine only,Argus Energy Wv Llc,"P.O. Box 200, Dunlow, WV 25511", ,Appalachia Central,24422,23,52334,10.103239644392968
4608772,2013,Deep Mine No 7,West Virginia (Southern),Wayne,"Active, men working, not producing",Underground,Independent Producer Operator,Mine only,Argus Energy Wv Llc,"P.O. Box 190, Lovely, KY 41231", ,Appalachia Central,369940,56,137836,12.82109610930854
4608994,2013,Deep Mine No 8,West Virginia (Southern),Wayne,"Active, men working, not producing",Underground,Independent Producer Operator,Mine only,Argus Energy Wv Llc,"P.O. Box 190, Lovely, KY 41231", ,Appalachia Central,317563,63,156893,12.668431502828058
4609428,2013,No. 10,West Virginia (Southern),Wayne,Temporarily closed,Underground,Independent Producer Operator,Mine only,Argus Energy Wv Llc,"P.O. Box 190, Lovely, KY 41231", ,Appalachia Central,116383,33,39811,11.664641755503444
4609470,2013,No. 11,West Virginia (Southern),Wayne,"Active, men working, not producing",Underground,Independent Producer Operator,Mine only,"Argus Energy Wv, Llc","P.O. Box 190, Lovely, KY 41231", ,Appalachia Central,52860,28,30342,10.87540218815828
4608885,2013,Poplar Ridge No 1 Deep Mine,West Virginia (Northern),Webster,Active,Underground,Operating Subsidiary,Mine only,Brooks Run Mining Company Llc,"25 Little Birch Road, Sutton, WV 26601", ,Appalachia Northern,651273,82,178520,13.38668418812475
4609036,2013,Seven Pines,West Virginia (Northern),Webster,Active,Surface,Operating Subsidiary,Mine only,Brooks Run Mining Company Llc,"25 Little Birch Road, Sutton, WV 26601", ,Appalachia Northern,1010154,89,221621,13.825613352441797
4609133,2013,Cove Mountain Deep Mine,West Virginia (Northern),Webster,Active,Underground,Operating Subsidiary,Mine only,Brooks Run Mining Company Llc,"25 Little Birch Road, Sutton, WV 26601", ,Appalachia Northern,401471,51,110555,12.902890580619582
4609353,2013,Jackson Bridge 1,West Virginia (Northern),Webster,Active,Underground,Independent Producer Operator,Mine only,Brooks Run Mining Company Llc,"25 Little Birch Road, Sutton, WV 26601", ,Appalachia Northern,247246,52,118951,12.418139071396562
4601544,2013,Road Fork #51 Mine,West Virginia (Southern),Wyoming,Active,Underground,Operating Subsidiary,Mine only,Spartan Mining Company,"208 Business Street, Beckley, WV 25801", ,Appalachia Central,376452,131,280289,12.838545828054698
4601816,2013,Pinnacle Mine,West Virginia (Southern),Wyoming,Active,Underground,Operating Subsidiary,Mine only,Pinnacle Mining Company Llc,"P.O. Box 338, Pineville, WV 24874",UNIT,Appalachia Central,2807071,493,1190318,14.847652148932221
4606263,2013,Wyoming No 2,West Virginia (Southern),Wyoming,Active,Underground,Operating Subsidiary,Mine only,"Brooks Run South Mining, Llc","P.O. Box 530, Pineville, WV 24874", ,Appalachia Central,206753,83,189102,12.239280123058778
4608959,2013,No 4 Mine,West Virginia (Southern),Wyoming,"Active, men working, not producing",Underground,Operating Subsidiary,Mine only,"Chief Mining, Inc.","P.O. Box 446, Glen Daniel, WV 25844", ,Appalachia Central,35769,28,16072,10.484836875474242
